QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
27106709,35,6980381,6539830,27,150,5,160,1,60
28157120,56,7364570,6924019,28,150,5,160,1,60
29207592,49,7745146,7304595,29,150,5,160,1,60
30258036,30,8124989,7684438,30,150,5,160,1,60
31308551,47,8515089,8074538,31,150,5,160,1,60
32359052,35,8889179,8448628,32,150,5,160,1,60
33409466,41,9274970,8834419,33,150,5,160,1,60
34459815,51,9658483,9217932,34,150,5,160,1,60
35510234,47,10039746,9599195,35,150,5,160,1,60
36560696,56,10437225,9996674,36,150,5,160,1,60
37611170,2,10833551,10393000,37,150,5,160,1,60
38661561,40,11220797,10780246,38,150,5,160,1,60
39711921,31,11605484,11164933,39,150,5,160,1,60
40762112,33,12001258,11560707,40,150,5,160,1,60
41812202,40,12393973,11953422,41,150,5,160,1,60
42862315,56,12807216,12366665,42,150,5,160,1,60
43912319,56,13227236,12786685,43,150,5,160,1,60
44962351,56,13637721,13197170,44,150,5,160,1,60
46012369,49,14066899,13626348,45,150,5,160,1,60
47062390,34,14483056,14042505,46,150,5,160,1,60
48112421,47,14899150,14458599,47,150,5,160,1,60
49162470,40,15314203,14873652,48,150,5,160,1,60
50212507,42,15740775,15300224,49,150,5,160,1,60
51262463,31,16144518,15703967,50,150,5,160,1,60
52312535,32,16565028,16124477,51,150,5,160,1,60
53362526,40,16988279,16547728,52,150,5,160,1,60
54412502,56,17383734,16943183,53,150,5,160,1,60
55462505,57,17799062,17358511,54,150,5,160,1,60
56512466,56,18210640,17770089,55,150,5,160,1,60
57562440,49,18628432,18187881,56,150,5,160,1,60
58612254,49,19043698,18603147,57,150,5,160,1,60
59661927,56,19460285,19019734,58,150,5,160,1,60
60711191,35,19924919,19484368,59,150,5,160,1,60
61760586,56,20364134,19923583,60,150,5,160,1,60
0,0,0,0,0,150,6,160,1,60
0,0,89024,17124,1,150,6,160,1,60
1678856,34,610636,448058,2,150,6,160,1,60
3436949,32,902745,670678,3,150,6,160,1,60
5194934,39,1067682,806077,4,150,6,160,1,60
6952701,33,1268016,969940,5,150,6,160,1,60
8710564,33,1452075,1137210,6,150,6,160,1,60
10468313,34,1611701,1295592,7,150,6,160,1,60
12226102,33,1753384,1437275,8,150,6,160,1,60
13983749,56,1884079,1567970,9,150,6,160,1,60
15741034,32,2045515,1729406,10,150,6,160,1,60
17498219,30,2214621,1898512,11,150,6,160,1,60
19255291,50,2392848,2076739,12,150,6,160,1,60
21012292,53,2574965,2258856,13,150,6,160,1,60
22769098,52,2774262,2458153,14,150,6,160,1,60
24525255,56,3017793,2701684,15,150,6,160,1,60
26281233,37,3302060,2985951,16,150,6,160,1,60
28037004,47,3592720,3276611,17,150,6,160,1,60
29792975,51,3865387,3549278,18,150,6,160,1,60
31548896,40,4164993,3848884,19,150,6,160,1,60
33304841,32,4448593,4132484,20,150,6,160,1,60
35060789,56,4731069,4414960,21,150,6,160,1,60
36817008,37,5001584,4685475,22,150,6,160,1,60
38572953,42,5295987,4979878,23,150,6,160,1,60
40328713,49,5600920,5284811,24,150,6,160,1,60
42084304,48,5927404,5611295,25,150,6,160,1,60
43840279,56,6214855,5898746,26,150,6,160,1,60
45596115,56,6512404,6196295,27,150,6,160,1,60
47351765,39,6834996,6518887,28,150,6,160,1,60
49107561,62,7151952,6835843,29,150,6,160,1,60
50863120,36,7452049,7135940,30,150,6,160,1,60
52618557,52,7788320,7472211,31,150,6,160,1,60
54373727,56,8149664,7833555,32,150,6,160,1,60
56126966,46,8681915,8365806,33,150,6,160,1,60
57880018,56,9230533,8914424,34,150,6,160,1,60
59633219,56,9763666,9447557,35,150,6,160,1,60
61386371,38,10302077,9985968,36,150,6,160,1,60
63139358,36,10845071,10528962,37,150,6,160,1,60
64892109,47,11419404,11103295,38,150,6,160,1,60
66645030,53,11987270,11671161,39,150,6,160,1,60
68397726,32,12591499,12275390,40,150,6,160,1,60
70150654,47,13188771,12872662,41,150,6,160,1,60
71903390,40,13800816,13484707,42,150,6,160,1,60
73656153,56,14443124,14127015,43,150,6,160,1,60
75408629,40,15128499,14812390,44,150,6,160,1,60
77160947,37,15828677,15512568,45,150,6,160,1,60
78913470,55,16491787,16175678,46,150,6,160,1,60
80665811,48,17199412,16883303,47,150,6,160,1,60
82418159,56,17890519,17574410,48,150,6,160,1,60
84170394,38,18585353,18269244,49,150,6,160,1,60
85922765,56,19255914,18939805,50,150,6,160,1,60
87675008,45,19947732,19631623,51,150,6,160,1,60
89427308,48,20638851,20322742,52,150,6,160,1,60
91179568,46,21321968,21005859,53,150,6,160,1,60
92931614,56,22037463,21721354,54,150,6,160,1,60
94683951,41,22736414,22420305,55,150,6,160,1,60
96436255,35,23432219,23116110,56,150,6,160,1,60
98188610,32,24113586,23797477,57,150,6,160,1,60
99940797,40,24821279,24505170,58,150,6,160,1,60
101693107,56,25512523,25196414,59,150,6,160,1,60
103445466,44,26195953,25879844,60,150,6,160,1,60
